mode_time_elapsed,timestamp,frame_number,x_midpoint_pixels,x_midpoint_normalized,x_camera_mm,z_depth_mm,confidence,rolling_variance_pixels,rolling_std_dev_pixels,rolling_mean_pixels,detection_count,consistent_detections,large_jumps_count,stability_classification,head_angle_degrees,head_tracking_active
4.284619092941284,1755054315.6504,87,897,0.4676513671875,-43.936153411865234,1198.3875732421875,0.9912109375,3917.923645320197,62.593319494337386,759.9310344827586,29,29,0,very_unstable,2.9770378849256396,True
4.435497760772705,1755054315.8012326,90,898,0.4677734375,-43.936153411865234,1198.3875732421875,0.990234375,4418.257471264368,66.46997420839253,764.5333333333333,30,30,0,very_unstable,3.877484194932013,True
4.582703113555908,1755054315.9485123,93,898,0.468017578125,-42.89005661010742,1198.3875732421875,0.990234375,4845.606451612904,69.61039039980241,768.8387096774194,31,31,0,very_unstable,2.9893604509383387,True
4.735966920852661,1755054316.101754,96,895,0.4661865234375,-44.98225021362305,1198.3875732421875,0.9912109375,5186.6925403225805,72.01869576938047,772.78125,32,32,0,very_unstable,3.9218968189401586,True
4.887226343154907,1755054316.2537868,99,896,0.467041015625,-43.936153411865234,1198.3875732421875,0.98828125,5484.695075757576,74.05872720859828,776.5151515151515,33,33,0,very_unstable,3.0443152429365092,True
5.037809133529663,1755054316.4035301,102,897,0.46728515625,-43.936153411865234,1198.3875732421877,0.9873046875,5745.450980392156,75.798753158559,780.0588235294117,34,34,0,very_unstable,3.9291424849301713,True
5.189447641372681,1755054316.5565758,105,897,0.46728515625,-43.936153411865234,1198.3875732421875,0.990234375,5967.1882352941175,77.2475775367365,783.4,35,35,0,very_unstable,3.0411604729355624,True
5.340720891952515,1755054316.7082431,108,896,0.467041015625,-43.936153411865234,1198.3875732421873,0.9912109375,6148.8849206349205,78.41482589813562,786.5277777777778,36,36,0,very_unstable,3.9954054529374927,True
5.493335723876953,1755054316.860903,111,900,0.46875,-41.843955993652344,1198.3875732421875,0.990234375,6326.081081081081,79.53666501105688,789.5945945945946,37,37,0,very_unstable,3.042545158935727,True
5.648967027664185,1755054317.0147533,114,895,0.466552734375,-44.98225021362305,1198.3875732421875,0.9912109375,6447.482219061167,80.29621547159721,792.3684210526316,38,38,0,very_unstable,3.910475387532811,True
5.797624111175537,1755054317.1636267,117,899,0.4683837890625,-42.89005661010742,1198.3875732421875,0.990234375,6569.357624831309,81.05157385783023,795.1025641025641,39,39,0,very_unstable,3.9119021575381208,True
