timestamp,mode_time_elapsed,person_detected,person_x_camera,person_z_camera,person_confidence,person_robot_angle_deg,person_robot_distance,person_transform_confidence,head_angle_deg,head_tracking_active,lidar_obstacles_count,closest_lidar_angle_deg,closest_lidar_distance,person_lidar_angle_diff_deg,person_lidar_distance_diff,coordinates_aligned,alignment_score,detection_quality
1755329883.2998042,53.801108598709106,True,-32.16754150390625,898.7907104492186,0.9931640625,1.4774032343778336,768.7907104492186,1.0,3.527132960291555,True,255,6.0,600,4.522596765622167,168.79071044921864,True,0.9075512472141157,15
1755329883.4523768,53.953681230545044,True,-28.84562110900879,905.1721975972648,0.9951171875,1.7368958001000192,775.1721975972648,1.0,3.5621542643353217,True,256,6.0,600,4.263104199899981,175.1721975972648,True,0.9088391261573507,15
1755329883.6108394,54.112143754959106,True,-30.5983943939209,902.6191012459327,0.994140625,2.431169862133676,772.6191012459327,1.0,4.372728326376876,True,260,6.0,600,3.568830137866324,172.6191012459327,True,0.9171915564900022,15
1755329883.7615747,54.26287913322449,True,-35.30583953857422,900.0667571491908,0.994140625,1.2011667971839777,770.0667571491908,1.0,3.447488006339757,True,256,6.0,600,4.798833202816022,170.06675714919083,True,0.9041629417925243,15
1755329883.9157805,54.41708493232727,True,-33.736690521240234,898.7907104492186,0.99609375,1.8527746555459699,768.7907104492186,1.0,4.002399615720981,True,254,6.0,600,4.14722534445403,168.79071044921864,True,0.9117220407826505,15
1755329884.0646155,54.56591987609863,True,-32.16754150390625,898.7907104492188,0.9951171875,1.0558012777575303,768.7907104492188,1.0,3.1055310036712513,True,254,6.0,600,4.9441987222424695,168.79071044921875,True,0.9028667810294456,15
1755329884.2238207,54.7251250743866,True,-34.52126693725586,898.7907104492188,0.9951171875,1.8766751430012971,768.7907104492188,1.0,4.0762429770346,True,254,6.0,600,4.123324856998703,168.79071044921875,True,0.9119876017543764,15
1755329884.3801565,54.88146090507507,True,-32.16754150390625,898.7907104492188,0.99609375,2.094085863087049,768.7907104492188,1.0,4.14381558900077,True,254,6.0,600,3.905914136912951,168.79071044921875,True,0.9144032764219958,15
1755329884.5374196,55.038723945617676,True,-29.029245376586914,898.7907104492188,0.99609375,1.2499301098738593,768.7907104492188,1.0,3.0998326889182874,True,257,6.0,600,4.750069890126141,168.79071044921875,True,0.9050237680529605,16
1755329884.6856158,55.186920166015625,True,-29.813817977905273,898.7907104492188,0.994140625,2.07452843344182,768.7907104492188,1.0,3.9743921189017795,True,257,6.0,600,3.92547156655818,168.79071044921875,True,0.91418597164816,16
1755329884.8406222,55.34192657470703,True,-32.95211410522461,898.7907104492189,0.994140625,2.7935607846633133,768.7907104492189,1.0,4.8932396026445115,True,255,6.0,600,3.2064392153366867,168.79071044921886,True,0.9221752199950655,16
1755329884.9949763,55.496280670166016,True,-31.38296890258789,898.7907104492186,0.994140625,1.4533112961279162,768.7907104492186,1.0,3.453088812887717,True,252,6.0,600,4.546688703872084,168.79071044921864,True,0.9072835590113388,16
1755329885.1641328,55.6654372215271,True,-29.029245376586914,898.7907104492188,0.994140625,1.2069005192217055,768.7907104492188,1.0,3.056803098266134,True,253,6.0,600,4.793099480778294,168.79071044921875,True,0.9045456614901587,15
1755329885.3156357,55.81694006919861,True,-32.16754150390625,898.7907104492186,0.994140625,1.8940747982970298,768.7907104492186,1.0,3.943804524210752,True,255,6.0,600,4.10592520170297,168.79071044921864,True,0.9121809312576623,15
1755329885.476345,55.977649450302124,True,-37.65956497192383,898.7907104492188,0.9931640625,1.4999841422385756,768.7907104492188,1.0,3.8992887920016943,True,256,6.0,600,4.500015857761424,168.79071044921875,True,0.9078021461903462,15
1755329885.6231623,56.12446665763855,True,-33.736690521240234,898.7907104492188,0.9931640625,1.544775819328384,768.7907104492188,1.0,3.6944007795033955,True,258,6.0,600,4.455224180671616,168.79071044921875,True,0.908299831491344,16
1755329885.7839384,56.285242795944214,True,-33.736690521240234,898.7907104492188,0.9951171875,1.9935043261082785,768.7907104492188,1.0,4.14312928628329,True,251,6.0,600,4.006495673891721,168.79071044921875,True,0.9132857037888984,15
