mode_time_elapsed,timestamp,frame_number,x_midpoint_pixels,x_midpoint_normalized,x_camera_mm,z_depth_mm,raw_z_depth_mm,confidence,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,x_jump_from_previous,is_large_jump,rolling_variance_pixels,rolling_std_dev_pixels,rolling_mean_pixels,short_term_variance,medium_term_variance,long_term_variance,detection_count,consistent_detections,large_jumps_count,stability_classification,head_angle_deg,head_tracking_active,person_is_settled,detection_method,filtered_x_position,deadband_blocked,movement_scaled
7.943262577056885,1754810933.1096544,75,1305,0.6796875,201.4348602294922,1003.3012084960938,1003.3012084960938,0.96240234375,0.556640625,0.376953125,0.802734375,0.9404296875,0.24609375,0.5634765625,1,False,0.0,0.0,1305,0.0,0.0,0.0,57,57,0,stable,61.752735040267886,True,True,COMPREHENSIVE_FIX,1278.9067237363183,False,False
8.04366159439087,1754810933.2101674,77,1301,0.677734375,198.8074493408203,1003.3012084960936,1003.3012084960936,0.96337890625,0.55810546875,0.37939453125,0.79736328125,0.93505859375,0.2392578125,0.5556640625,4,False,0.0,0.0,1301,0.0,0.0,0.0,58,58,0,stable,63.10365730450596,True,True,COMPREHENSIVE_FIX,1283.3253789890548,False,False
8.09383487701416,1754810933.2603512,78,1304,0.67919921875,201.4348602294922,1003.3012084960938,1003.3012084960938,0.98193359375,0.5654296875,0.380859375,0.79296875,0.943359375,0.2275390625,0.5625,3,False,0.0,0.0,1304,0.0,0.0,0.0,59,59,0,stable,63.10365730450596,True,True,COMPREHENSIVE_FIX,1287.4603031912438,False,False
8.19492220878601,1754810933.3613348,80,1325,0.6904296875,208.8394012451172,995.9078961984226,995.9078961984226,0.931640625,0.5673828125,0.36669921875,0.8134765625,0.96435546875,0.24609375,0.59765625,21,False,0.0,0.0,1325,0.0,0.0,0.0,60,60,0,stable,65.80550183298213,True,True,COMPREHENSIVE_FIX,1294.9682425529952,False,False
8.2449369430542,1754810933.411343,81,1386,0.72216796875,232.50686645507812,975.1104232765505,975.1104232765505,0.9912109375,0.61083984375,0.37451171875,0.83349609375,0.94287109375,0.22265625,0.568359375,61,True,0.0,0.0,1386,0.0,0.0,0.0,61,61,0,stable,65.80550183298213,True,True,COMPREHENSIVE_FIX,1313.1745940423962,False,False
8.345405101776123,1754810933.5132198,83,1408,0.7333984375,244.78713989257812,959.2569970941939,959.2569970941939,0.9677734375,0.62109375,0.3740234375,0.845703125,0.8916015625,0.224609375,0.517578125,22,False,0.0,0.0,1408,0.0,0.0,0.0,62,62,0,stable,68.5073463614583,True,True,COMPREHENSIVE_FIX,1332.139675233917,False,False
8.395364046096802,1754810933.5617626,84,1409,0.73388671875,244.78713989257812,947.7398098745671,947.7398098745671,0.97314453125,0.62060546875,0.37451171875,0.84716796875,0.89794921875,0.2265625,0.5234375,1,False,0.0,0.0,1409,0.0,0.0,0.0,63,63,0,stable,68.5073463614583,True,True,COMPREHENSIVE_FIX,1347.5117401871335,False,False
8.49787425994873,1754810933.6644452,86,1425,0.74267578125,253.79270935058594,940.5965576581286,940.5965576581286,0.9697265625,0.6298828125,0.3759765625,0.85546875,0.8974609375,0.2255859375,0.521484375,16,False,0.0,0.0,1425,0.0,0.0,0.0,64,64,0,stable,69.8582686256964,True,True,COMPREHENSIVE_FIX,1363.0093921497069,False,False
8.545831680297852,1754810933.7122483,87,1427,0.74365234375,249.19412231445312,931.2879340284168,931.2879340284168,0.95703125,0.63037109375,0.379638671875,0.85693359375,0.9228515625,0.2265625,0.543212890625,2,False,0.0,0.0,1427,0.0,0.0,0.0,65,65,0,stable,71.20919088993446,True,True,COMPREHENSIVE_FIX,1375.8075137197657,False,False
8.749792098999023,1754810933.9161537,89,1432,0.74609375,252.399169921875,925.9129102298591,925.9129102298591,0.97509765625,0.63330078125,0.377197265625,0.85888671875,0.923828125,0.2255859375,0.546630859375,5,False,0.0,0.0,1432,0.0,0.0,0.0,66,66,0,stable,72.50815460554801,True,True,COMPREHENSIVE_FIX,1381.8573820713036,False,False
8.750998497009277,1754810933.91873,90,1444,0.75244140625,258.809326171875,921.9367769372066,921.9367769372066,0.95263671875,0.64013671875,0.366455078125,0.86474609375,0.9150390625,0.224609375,0.548583984375,12,False,0.0,0.0,1444,0.0,0.0,0.0,67,67,0,stable,72.50815460554801,True,True,COMPREHENSIVE_FIX,1394.2859056570428,False,False
8.801404476165771,1754810933.9677835,91,1452,0.75634765625,257.34033203125,912.783703056999,912.783703056999,0.98193359375,0.63916015625,0.357177734375,0.87353515625,0.9541015625,0.234375,0.596923828125,8,False,0.0,0.0,1452,0.0,0.0,0.0,68,68,0,stable,72.50815460554801,True,True,COMPREHENSIVE_FIX,1405.8287245256345,False,False
8.851691007614136,1754810934.0181196,92,1466,0.763671875,259.77410888671875,900.403630117381,900.403630117381,0.9482421875,0.65283203125,0.370849609375,0.87451171875,0.9609375,0.2216796875,0.590087890625,14,False,0.0,0.0,1466,0.0,0.0,0.0,69,69,0,stable,72.50815460554801,True,True,COMPREHENSIVE_FIX,1417.8629796205078,False,False
8.95155382156372,1754810934.1179352,94,1490,0.7763671875,271.30255126953125,891.7969396377446,891.7969396377446,0.93017578125,0.66748046875,0.376220703125,0.88525390625,0.95703125,0.2177734375,0.580810546875,24,False,0.0,0.0,1490,0.0,0.0,0.0,70,70,0,stable,75.20999913402419,True,True,COMPREHENSIVE_FIX,1432.2903836964063,False,False
9.002114534378052,1754810934.170189,95,1500,0.78125,276.6824645996094,885.8438731264703,885.8438731264703,0.76171875,0.6767578125,0.375244140625,0.8857421875,0.90625,0.208984375,0.531005859375,10,False,0.0,0.0,1500,0.0,0.0,0.0,71,71,0,stable,75.20999913402419,True,True,COMPREHENSIVE_FIX,1445.832306957125,False,False
